"","Time","County","SMR"
"1606",28,"San Luis Obispo",0.633005686223129
"1607",28,"San Mateo",0.496998789320414
"1608",28,"Santa Barbara",0.994606908349084
"1609",28,"Santa Clara",0.593825648298271
"1610",28,"Santa Cruz",0.490849846122982
"1611",28,"Shasta",0.236216746852345
"1612",28,"Sierra",0
"1613",28,"Siskiyou",0
"1614",28,"Solano",0.41626319255449
"1615",28,"Sonoma",0.440032569755365
"1616",28,"Stanislaus",0.881981072958352
"1617",28,"Sutter",0.158978939104479
"1618",28,"Tehama",0.893077491950895
"1619",28,"Trinity",0
"1620",28,"Tulare",0.971719518803769
"1621",28,"Tuolumne",0.963393968032016
"1622",28,"Ventura",1.13358814246802
"1623",28,"Yolo",0.300727078573267
"1624",28,"Yuba",0.318039081980351
"1625",29,"Alameda",0.441919719753718
"1626",29,"Alpine",0
"1627",29,"Amador",0.758265199914626
"1628",29,"Butte",0.134163799337419
"1629",29,"Calaveras",1.31936672392289
"1630",29,"Colusa",0
"1631",29,"Contra Costa",0.453324152095975
"1632",29,"Del Norte",0.530095007219509
"1633",29,"El Dorado",0.302610243688805
"1634",29,"Fresno",1.21709547025039
"1635",29,"Glenn",0
"1636",29,"Humboldt",0.10893792755265
"1637",29,"Imperial",1.06714365806956
"1638",29,"Inyo",0
"1639",29,"Kern",1.02404126130043
"1640",29,"Kings",1.40066332447603
"1641",29,"Lake",0.90076355899895
"1642",29,"Lassen",0
"1643",29,"Los Angeles",1.60075100015195
"1644",29,"Madera",1.18626924221163
"1645",29,"Marin",0.112027286878491
"1646",29,"Mariposa",0
"1647",29,"Mendocino",0.660720189461899
"1648",29,"Merced",0.91486482416392
"1649",29,"Modoc",0
"1650",29,"Mono",0
"1651",29,"Monterey",0.781314007057498
"1652",29,"Napa",0.627632610014403
"1653",29,"Nevada",0
"1654",29,"Orange",0.981878604816414
"1655",29,"Placer",0.401294446272063
"1656",29,"Plumas",0
"1657",29,"Riverside",1.08905186301768
"1658",29,"Sacramento",0.531052100901129
"1659",29,"San Benito",1.14088580557896
"1660",29,"San Bernardino",1.16608719002411
"1661",29,"San Diego",0.875525931266969
"1662",29,"San Francisco",0.540274152615236
"1663",29,"San Joaquin",1.17606855473382
"1664",29,"San Luis Obispo",0.419084944064239
"1665",29,"San Mateo",0.319205360343031
"1666",29,"Santa Barbara",0.672203487910239
"1667",29,"Santa Clara",0.549413879178123
"1668",29,"Santa Cruz",0.586469075794099
"1669",29,"Shasta",0.738936202785426
"1670",29,"Sierra",0
"1671",29,"Siskiyou",0.332340481594213
"1672",29,"Solano",0.295945400458289
"1673",29,"Sonoma",0.205889059618672
"1674",29,"Stanislaus",0.779385395896264
"1675",29,"Sutter",0.82886653289201
"1676",29,"Tehama",1.1086254996551
"1677",29,"Trinity",0
"1678",29,"Tulare",1.14593570482883
"1679",29,"Tuolumne",0.558092804682059
"1680",29,"Ventura",1.37047524848099
"1681",29,"Yolo",0.130658088197013
"1682",29,"Yuba",0.368479208196626
"1683",30,"Alameda",0.428419892348658
"1684",30,"Alpine",0
"1685",30,"Amador",1.49960727441719
"1686",30,"Butte",1.06133320886938
"1687",30,"Calaveras",0
"1688",30,"Colusa",1.27874491857143
"1689",30,"Contra Costa",0.448265459254011
"1690",30,"Del Norte",0
"1691",30,"El Dorado",0.149616691759026
"1692",30,"Fresno",0.951615540127965
"1693",30,"Glenn",0.984417471217268
"1694",30,"Humboldt",0.430889110132655
"1695",30,"Imperial",0.301495796432899
"1696",30,"Inyo",0
"1697",30,"Kern",1.27745135001921
"1698",30,"Kings",0.738684358499767
"1699",30,"Lake",0.445355920908948
"1700",30,"Lassen",0
"1701",30,"Los Angeles",1.5575393070438
"1702",30,"Madera",1.26326473159924
"1703",30,"Marin",0.443108649467552
"1704",30,"Mariposa",0
"1705",30,"Mendocino",0.326673570995651
"1706",30,"Merced",1.90982880439915
"1707",30,"Modoc",0
"1708",30,"Mono",0
"1709",30,"Monterey",0.579446430180062
"1710",30,"Napa",0.413752526928141
"1711",30,"Nevada",0
"1712",30,"Orange",1.22595645263477
"1713",30,"Placer",0.144296857635887
"1714",30,"Plumas",0
"1715",30,"Riverside",0.994961047810875
"1716",30,"Sacramento",0.718593519581684
"1717",30,"San Benito",0
"1718",30,"San Bernardino",1.14656015166651
"1719",30,"San Diego",0.771465603101928
"1720",30,"San Francisco",0.356163450260152
"1721",30,"San Joaquin",1.32907963379772
"1722",30,"San Luis Obispo",0.310806247663192
"1723",30,"San Mateo",0.297076059750919
"1724",30,"Santa Barbara",0.633049806743264
"1725",30,"Santa Clara",0.587332876501587
"1726",30,"Santa Cruz",0.738085860229383
"1727",30,"Shasta",0.811878149368677
"1728",30,"Sierra",0
"1729",30,"Siskiyou",1.31452743403787
"1730",30,"Solano",0.455222310648143
"1731",30,"Sonoma",0.29084503073768
"1732",30,"Stanislaus",1.1303426209646
"1733",30,"Sutter",1.36602853722963
"1734",30,"Tehama",0.438501691512247
"1735",30,"Trinity",0
"1736",30,"Tulare",0.775311847886448
"1737",30,"Tuolumne",0.551864987207205
"1738",30,"Ventura",0.948627377719256
"1739",30,"Yolo",0.904400424024608
"1740",30,"Yuba",0.728734618370144
"1741",31,"Alameda",0.670918152003067
"1742",31,"Alpine",0
"1743",31,"Amador",1.2763201618661
"1744",31,"Butte",0.67747786172774
"1745",31,"Calaveras",0
"1746",31,"Colusa",0
"1747",31,"Contra Costa",0.296737817288041
"1748",31,"Del Norte",0
"1749",31,"El Dorado",0
"1750",31,"Fresno",1.28634795276164
"1751",31,"Glenn",1.67568121019704
"1752",31,"Humboldt",0.73346197790963
"1753",31,"Imperial",1.28301979548192
"1754",31,"Inyo",2.66503507055019
"1755",31,"Kern",1.48501428458115
"1756",31,"Kings",1.57174107530051
"1757",31,"Lake",0.758087468311923
"1758",31,"Lassen",0
"1759",31,"Los Angeles",1.48144130970665
"1760",31,"Madera",0.307190951013891
"1761",31,"Marin",1.69708983670155
"1762",31,"Mariposa",0
"1763",31,"Mendocino",1.11213134831608
"1764",31,"Merced",2.22431493298732
"1765",31,"Modoc",0
"1766",31,"Mono",0
"1767",31,"Monterey",0.657558081307276
"1768",31,"Napa",0
"1769",31,"Nevada",0
"1770",31,"Orange",0.837778581642992
"1771",31,"Placer",0.368434439809278
"1772",31,"Plumas",0
"1773",31,"Riverside",0.697376461062942
"1774",31,"Sacramento",0.658642985566809
"1775",31,"San Benito",0
"1776",31,"San Bernardino",1.30851368913244
"1777",31,"San Diego",0.685778716875043
"1778",31,"San Francisco",0.716493251041395
"1779",31,"San Joaquin",0.942652987819156
"1780",31,"San Luis Obispo",0.705408297392441
"1781",31,"San Mateo",0.56889519346603
"1782",31,"Santa Barbara",0.862064883888622
"1783",31,"Santa Clara",0.524874775572144
"1784",31,"Santa Cruz",0.358964026561139
"1785",31,"Shasta",1.65838051393102
"1786",31,"Sierra",0
"1787",31,"Siskiyou",1.11879816536679
"1788",31,"Solano",0.332092326412957
"1789",31,"Sonoma",0.0990156244349601
"1790",31,"Stanislaus",2.09899184561474
"1791",31,"Sutter",1.39515708692056
"1792",31,"Tehama",0.746420158713861
"1793",31,"Trinity",0
"1794",31,"Tulare",1.01518491394634
"1795",31,"Tuolumne",0
"1796",31,"Ventura",1.55708913456781
"1797",31,"Yolo",0.879700412444104
"1798",31,"Yuba",0
"1799",32,"Alameda",0.733811459541932
"1800",32,"Alpine",0
"1801",32,"Amador",2.00669990767387
"1802",32,"Butte",0.355055835048064
"1803",32,"Calaveras",1.745809436713
"1804",32,"Colusa",3.42230576473164
"1805",32,"Contra Costa",0.666496170952495
"1806",32,"Del Norte",5.61144888181885
"1807",32,"El Dorado",0
"1808",32,"Fresno",1.49812307065368
"1809",32,"Glenn",0
"1810",32,"Humboldt",0.576594387258437
"1811",32,"Imperial",0.806893374268396
"1812",32,"Inyo",0
"1813",32,"Kern",1.25079650724424
"1814",32,"Kings",0.494235343909526
"1815",32,"Lake",2.38381261711957
"1816",32,"Lassen",0
"1817",32,"Los Angeles",1.25128679154974
"1818",32,"Madera",1.4489469134528
"1819",32,"Marin",1.18589193470218
"1820",32,"Mariposa",0
"1821",32,"Mendocino",0
"1822",32,"Merced",1.88310165958553
"1823",32,"Modoc",0
"1824",32,"Mono",0
"1825",32,"Monterey",0.861540453350573
"1826",32,"Napa",0
"1827",32,"Nevada",0.783306191293505
"1828",32,"Orange",0.790320604185759
"1829",32,"Placer",0.965454408748781
"1830",32,"Plumas",0
"1831",32,"Riverside",0.877162531371655
"1832",32,"Sacramento",0.591745308254904
"1833",32,"San Benito",2.41542451477873
"1834",32,"San Bernardino",2.09218608862952
"1835",32,"San Diego",0.50469804965936
"1836",32,"San Francisco",0.259963758492565
"1837",32,"San Joaquin",1.38328423029493
"1838",32,"San Luis Obispo",0
"1839",32,"San Mateo",0.596298622823738
"1840",32,"Santa Barbara",0.677692625484697
"1841",32,"Santa Clara",0.785939658439985
"1842",32,"Santa Cruz",0.564382746963178
"1843",32,"Shasta",2.17282996044912
"1844",32,"Sierra",0
"1845",32,"Siskiyou",0
"1846",32,"Solano",0
"1847",32,"Sonoma",0.155677744776353
"1848",32,"Stanislaus",2.06259314308963
"1849",32,"Sutter",0
"1850",32,"Tehama",1.17356233046341
"1851",32,"Trinity",0
"1852",32,"Tulare",1.75574177024708
"1853",32,"Tuolumne",5.90782633703898
"1854",32,"Ventura",0.725374856951306
"1855",32,"Yolo",1.38311278719535
"1856",32,"Yuba",0
"1857",33,"Alameda",0.714090276566743
"1858",33,"Alpine",0
"1859",33,"Amador",0
"1860",33,"Butte",0
"1861",33,"Calaveras",2.26518774413511
"1862",33,"Colusa",0
"1863",33,"Contra Costa",1.03773453817304
"1864",33,"Del Norte",3.64042746207998
"1865",33,"El Dorado",0.519543962133217
"1866",33,"Fresno",1.26347954471255
"1867",33,"Glenn",0
"1868",33,"Humboldt",1.49626243493564
"1869",33,"Imperial",0.523472076556622
"1870",33,"Inyo",0
"1871",33,"Kern",1.51471457027277
"1872",33,"Kings",0
"1873",33,"Lake",0
"1874",33,"Lassen",0
"1875",33,"Los Angeles",1.08562320443357
"1876",33,"Madera",1.25333908013667
"1877",33,"Marin",0.384673696319018
"1878",33,"Mariposa",0
"1879",33,"Mendocino",0
"1880",33,"Merced",2.44332440331223
"1881",33,"Modoc",0
"1882",33,"Mono",0
"1883",33,"Monterey",0
"1884",33,"Napa",1.43675564975797
"1885",33,"Nevada",0
"1886",33,"Orange",0.714701291830712
"1887",33,"Placer",0.501070838140617
"1888",33,"Plumas",0
"1889",33,"Riverside",0.650353362545556
"1890",33,"Sacramento",1.59956153637654
"1891",33,"San Benito",0
"1892",33,"San Bernardino",1.53827982166485
"1893",33,"San Diego",0.803674292031433
"1894",33,"San Francisco",0.449737302192137
"1895",33,"San Joaquin",2.69221693321151
"1896",33,"San Luis Obispo",0.359758231670145
"1897",33,"San Mateo",0.3868487315569
"1898",33,"Santa Barbara",0.879306181566394
"1899",33,"Santa Clara",0.458890518071646
"1900",33,"Santa Cruz",0.366143307092362
"1901",33,"Shasta",2.81924687368273
"1902",33,"Sierra",0
"1903",33,"Siskiyou",2.28234825734826
"1904",33,"Solano",0.677468345882432
"1905",33,"Sonoma",0.605975621541956
"1906",33,"Stanislaus",2.85462891003605
"1907",33,"Sutter",0.948706819105979
"1908",33,"Tehama",3.04539424755255
"1909",33,"Trinity",0
"1910",33,"Tulare",0.828390889780213
"1911",33,"Tuolumne",3.83270233615404
"1912",33,"Ventura",1.05882061150611
"1913",33,"Yolo",1.34594163103948
"1914",33,"Yuba",1.26526548114516
"1915",34,"Alameda",0.966997249517464
"1916",34,"Alpine",0
"1917",34,"Amador",0
"1918",34,"Butte",0.575856182468579
"1919",34,"Calaveras",5.66296936033778
"1920",34,"Colusa",0
"1921",34,"Contra Costa",0.432389390905431
"1922",34,"Del Norte",0
"1923",34,"El Dorado",1.29885990533304
"1924",34,"Fresno",2.1867915196948
"1925",34,"Glenn",0
"1926",34,"Humboldt",0.935164021834778
"1927",34,"Imperial",0.654340095695777
"1928",34,"Inyo",0
"1929",34,"Kern",0.540969489383134
"1930",34,"Kings",0
"1931",34,"Lake",1.9331230441954
"1932",34,"Lassen",0
"1933",34,"Los Angeles",1.08806830174085
"1934",34,"Madera",1.56667385017084
"1935",34,"Marin",0
"1936",34,"Mariposa",0
"1937",34,"Mendocino",2.835934938206
"1938",34,"Merced",4.79938722079187
"1939",34,"Modoc",0
"1940",34,"Mono",0
"1941",34,"Monterey",1.39731092277796
"1942",34,"Napa",0.897972281098731
"1943",34,"Nevada",0
"1944",34,"Orange",0.388424615125387
"1945",34,"Placer",0.939507821513658
"1946",34,"Plumas",0
"1947",34,"Riverside",0.762132846733073
"1948",34,"Sacramento",1.67953961319536
"1949",34,"San Benito",0
"1950",34,"San Bernardino",1.58352334583147
"1951",34,"San Diego",0.520900004094448
"1952",34,"San Francisco",0.9838003485453
"1953",34,"San Joaquin",2.08326310308033
"1954",34,"San Luis Obispo",0.899395579175363
"1955",34,"San Mateo",0.483560914446125
"1956",34,"Santa Barbara",0
"1957",34,"Santa Clara",0.828552324296028
"1958",34,"Santa Cruz",0.457679133865452
"1959",34,"Shasta",1.40962343684137
"1960",34,"Sierra",0
"1961",34,"Siskiyou",11.4117412867413
"1962",34,"Solano",0.282278477451013
"1963",34,"Sonoma",0
"1964",34,"Stanislaus",2.6762146031588
"1965",34,"Sutter",1.18588352388247
"1966",34,"Tehama",1.90337140472035
"1967",34,"Trinity",0
"1968",34,"Tulare",0.776616459168949
"1969",34,"Tuolumne",2.39543896009627
"1970",34,"Ventura",0.735292091323687
"1971",34,"Yolo",0
"1972",34,"Yuba",4.74474555429436
"1973",35,"Alameda",0.918712636518617
"1974",35,"Alpine",0
"1975",35,"Amador",0
"1976",35,"Butte",2.58630145108695
"1977",35,"Calaveras",3.17921086896156
"1978",35,"Colusa",0
"1979",35,"Contra Costa",0.849607224235234
"1980",35,"Del Norte",0
"1981",35,"El Dorado",0.729184508257147
"1982",35,"Fresno",2.04612072018227
"1983",35,"Glenn",0
"1984",35,"Humboldt",4.20003490508251
"1985",35,"Imperial",4.40818590784524
"1986",35,"Inyo",0
"1987",35,"Kern",1.36665976265213
"1988",35,"Kings",0.900028573645768
"1989",35,"Lake",2.17052411979835
"1990",35,"Lassen",0
"1991",35,"Los Angeles",0.988334069470107
"1992",35,"Madera",1.75907239317428
"1993",35,"Marin",1.07978581422882
"1994",35,"Mariposa",0
"1995",35,"Mendocino",0
"1996",35,"Merced",2.44944802337065
"1997",35,"Modoc",0
"1998",35,"Mono",0
"1999",35,"Monterey",0
"2000",35,"Napa",0
"2001",35,"Nevada",0
"2002",35,"Orange",0.479738472014513
"2003",35,"Placer",1.05488597503288
"2004",35,"Plumas",0
"2005",35,"Riverside",1.1980193520576
"2006",35,"Sacramento",1.43679913442945
"2007",35,"San Benito",0
"2008",35,"San Bernardino",1.71449144210324
"2009",35,"San Diego",0.417764414311336
"2010",35,"San Francisco",0.315605124345359
"2011",35,"San Joaquin",2.3391024315288
"2012",35,"San Luis Obispo",0
"2013",35,"San Mateo",0.904909313583393
"2014",35,"Santa Barbara",0
"2015",35,"Santa Clara",0.286247496652879
"2016",35,"Santa Cruz",0
"2017",35,"Shasta",2.37410263046967
"2018",35,"Sierra",0
"2019",35,"Siskiyou",16.0164789989351
"2020",35,"Solano",0.633888510767188
"2021",35,"Sonoma",0.283497366803254
"2022",35,"Stanislaus",1.75284231318003
"2023",35,"Sutter",1.33151834260488
"2024",35,"Tehama",0
"2025",35,"Trinity",0
"2026",35,"Tulare",2.61597123088488
"2027",35,"Tuolumne",5.37923134898812
"2028",35,"Ventura",0.330236448033094
"2029",35,"Yolo",0
"2030",35,"Yuba",0
"2031",36,"Alameda",1.20106927251287
"2032",36,"Alpine",0
"2033",36,"Amador",0
"2034",36,"Butte",0
"2035",36,"Calaveras",0
"2036",36,"Colusa",0
"2037",36,"Contra Costa",0.952050035021133
"2038",36,"Del Norte",0
"2039",36,"El Dorado",0
"2040",36,"Fresno",1.60498460161086
"2041",36,"Glenn",12.54454924331
"2042",36,"Humboldt",2.74543566043237
"2043",36,"Imperial",1.92099844607935
"2044",36,"Inyo",0
"2045",36,"Kern",1.19112548121057
"2046",36,"Kings",1.17664286004149
"2047",36,"Lake",2.83761180799325
"2048",36,"Lassen",0
"2049",36,"Los Angeles",0.951120420447627
"2050",36,"Madera",0
"2051",36,"Marin",0.705823295998199
"2052",36,"Mariposa",0
"2053",36,"Mendocino",2.08142013813284
"2054",36,"Merced",4.48316404277473
"2055",36,"Modoc",0
"2056",36,"Mono",0
"2057",36,"Monterey",0.820439440897151
"2058",36,"Napa",1.31812444931924
"2059",36,"Nevada",0
"2060",36,"Orange",0.684197487193343
"2061",36,"Placer",0.459698016642768
"2062",36,"Plumas",0
"2063",36,"Riverside",0.522072653419597
"2064",36,"Sacramento",1.52618715397394
"2065",36,"San Benito",0
"2066",36,"San Bernardino",0.996187688072219
"2067",36,"San Diego",0.764623859221207
"2068",36,"San Francisco",0.618904544301106
"2069",36,"San Joaquin",1.64661586129144
"2070",36,"San Luis Obispo",0
"2071",36,"San Mateo",0.946418915123915
"2072",36,"Santa Barbara",1.21005437830238
"2073",36,"Santa Clara",0.654889628236804
"2074",36,"Santa Cruz",0.671822581820847
"2075",36,"Shasta",2.06917201738182
"2076",36,"Sierra",0
"2077",36,"Siskiyou",20.9389748380574
"2078",36,"Solano",0
"2079",36,"Sonoma",0.37062729146297
"2080",36,"Stanislaus",2.29155990484545
"2081",36,"Sutter",0
"2082",36,"Tehama",0
"2083",36,"Trinity",0
"2084",36,"Tulare",1.13998746300029
"2085",36,"Tuolumne",0
"2086",36,"Ventura",1.29519340857016
"2087",36,"Yolo",3.2928235621761
"2088",36,"Yuba",2.32158803879847
"2089",37,"Alameda",0.767839007061014
"2090",37,"Alpine",0
"2091",37,"Amador",0
"2092",37,"Butte",2.37772875341865
"2093",37,"Calaveras",5.84564579131642
"2094",37,"Colusa",0
"2095",37,"Contra Costa",0.446337435773348
"2096",37,"Del Norte",0
"2097",37,"El Dorado",1.34075861195669
"2098",37,"Fresno",1.50488878774696
"2099",37,"Glenn",0
"2100",37,"Humboldt",5.79198361910572
"2101",37,"Imperial",0
"2102",37,"Inyo",0
"2103",37,"Kern",1.95447041325519
"2104",37,"Kings",0
"2105",37,"Lake",0
"2106",37,"Lassen",8.61126913193457
"2107",37,"Los Angeles",0.832910566609888
"2108",37,"Madera",0
"2109",37,"Marin",1.98541262616268
"2110",37,"Mariposa",0
"2111",37,"Mendocino",0
"2112",37,"Merced",1.80152951396293
"2113",37,"Modoc",0
"2114",37,"Mono",0
"2115",37,"Monterey",0
"2116",37,"Napa",0
"2117",37,"Nevada",2.62281234375051
"2118",37,"Orange",0.641527106271607
"2119",37,"Placer",0.646543016955635
"2120",37,"Plumas",0
"2121",37,"Riverside",0.839165629091039
"2122",37,"Sacramento",1.65116029561449
"2123",37,"San Benito",0
"2124",37,"San Bernardino",1.86811970752468
"2125",37,"San Diego",0.691332724328115
"2126",37,"San Francisco",0.580306196376951
"2127",37,"San Joaquin",3.30840790563626
"2128",37,"San Luis Obispo",0
"2129",37,"San Mateo",0
"2130",37,"Santa Barbara",1.13458862137599
"2131",37,"Santa Clara",0.789489063349069
"2132",37,"Santa Cruz",0
"2133",37,"Shasta",1.45509516061044
"2134",37,"Sierra",0
"2135",37,"Siskiyou",17.6697929601155
"2136",37,"Solano",0
"2137",37,"Sonoma",0.521269351864048
"2138",37,"Stanislaus",1.841696070991
"2139",37,"Sutter",2.44827566220898
"2140",37,"Tehama",3.92954096458394
"2141",37,"Trinity",0
"2142",37,"Tulare",1.06889147068415
"2143",37,"Tuolumne",4.94542236923102
"2144",37,"Ventura",0.303604476417522
"2145",37,"Yolo",1.15779925250708
"2146",37,"Yuba",3.26520124166494
"2147",38,"Alameda",0.560070805150387
"2148",38,"Alpine",0
"2149",38,"Amador",6.12633677695729
"2150",38,"Butte",1.08396457876438
"2151",38,"Calaveras",5.32985351561203
"2152",38,"Colusa",0
"2153",38,"Contra Costa",0.406954720852171
"2154",38,"Del Norte",8.5657116754823
"2155",38,"El Dorado",2.44491276297985
"2156",38,"Fresno",1.82947264392767
"2157",38,"Glenn",0
"2158",38,"Humboldt",1.76030874698311
"2159",38,"Imperial",1.23169900366264
"2160",38,"Inyo",12.7921683386409
"2161",38,"Kern",1.27286938678384
"2162",38,"Kings",0
"2163",38,"Lake",0
"2164",38,"Lassen",0
"2165",38,"Los Angeles",1.15063402695662
"2166",38,"Madera",4.42354969460003
"2167",38,"Marin",1.81022915914832
"2168",38,"Mariposa",0
"2169",38,"Mendocino",0
"2170",38,"Merced",1.64257102743679
"2171",38,"Modoc",24.9133385069067
"2172",38,"Mono",0
"2173",38,"Monterey",0.526046465045821
"2174",38,"Napa",1.69030076442114
"2175",38,"Nevada",0
"2176",38,"Orange",0.65803699503595
"2177",38,"Placer",0.589495103694844
"2178",38,"Plumas",0
"2179",38,"Riverside",0.382560801497386
"2180",38,"Sacramento",1.95711058568423
"2181",38,"San Benito",0
"2182",38,"San Bernardino",1.596830264704
"2183",38,"San Diego",0.42022185204258
"2184",38,"San Francisco",0.264551354230669
"2185",38,"San Joaquin",1.50824478051065
"2186",38,"San Luis Obispo",2.53946987061279
"2187",38,"San Mateo",0.303410769848549
"2188",38,"Santa Barbara",1.55171679099952
"2189",38,"Santa Clara",0.119971377273633
"2190",38,"Santa Cruz",0
"2191",38,"Shasta",2.65340882228963
"2192",38,"Sierra",0
"2193",38,"Siskiyou",5.37023119376061
"2194",38,"Solano",0.531347722260731
"2195",38,"Sonoma",1.90109998915123
"2196",38,"Stanislaus",2.93858858386064
"2197",38,"Sutter",0
"2198",38,"Tehama",3.58281676182653
"2199",38,"Trinity",17.6766423807804
"2200",38,"Tulare",0.487288758694243
"2201",38,"Tuolumne",4.50906157194593
"2202",38,"Ventura",0.276815846145388
"2203",38,"Yolo",0
"2204",38,"Yuba",0
"2205",39,"Alameda",0.391819081792452
"2206",39,"Alpine",0
"2207",39,"Amador",0
"2208",39,"Butte",0
"2209",39,"Calaveras",0
"2210",39,"Colusa",0
"2211",39,"Contra Costa",1.28115375083091
"2212",39,"Del Norte",0
"2213",39,"El Dorado",1.71043279714639
"2214",39,"Fresno",1.27987798134858
"2215",39,"Glenn",0
"2216",39,"Humboldt",3.69447514798924
"2217",39,"Imperial",0.861682430545879
"2218",39,"Inyo",0
"2219",39,"Kern",1.78096951237246
"2220",39,"Kings",1.05558906785615
"2221",39,"Lake",5.09135287360106
"2222",39,"Lassen",0
"2223",39,"Los Angeles",1.06256080514019
"2224",39,"Madera",2.0631095969328
"2225",39,"Marin",0.633207730566285
"2226",39,"Mariposa",0
"2227",39,"Mendocino",3.73456452767868
"2228",39,"Merced",1.72368564607564
"2229",39,"Modoc",0
"2230",39,"Mono",0
"2231",39,"Monterey",1.10404813651592
"2232",39,"Napa",0
"2233",39,"Nevada",0
"2234",39,"Orange",0.409204532806992
"2235",39,"Placer",1.23721194602622
"2236",39,"Plumas",0
"2237",39,"Riverside",0.669087821548925
"2238",39,"Sacramento",2.42238125673484
"2239",39,"San Benito",0
"2240",39,"San Bernardino",1.7873984855946
"2241",39,"San Diego",0.489970609377493
"2242",39,"San Francisco",0.740308316365658
"2243",39,"San Joaquin",2.11030133898609
"2244",39,"San Luis Obispo",0.592194620033161
"2245",39,"San Mateo",0.636788035484609
"2246",39,"Santa Barbara",0.361854395706335
"2247",39,"Santa Clara",0.167861186308787
"2248",39,"Santa Cruz",0
"2249",39,"Shasta",2.78444135672369
"2250",39,"Sierra",0
"2251",39,"Siskiyou",0
"2252",39,"Solano",0.371724743968413
"2253",39,"Sonoma",2.65997529346263
"2254",39,"Stanislaus",1.76211661113336
"2255",39,"Sutter",1.56165731540079
"2256",39,"Tehama",5.01299464617704
"2257",39,"Trinity",0
"2258",39,"Tulare",0
"2259",39,"Tuolumne",3.15448751946834
"2260",39,"Ventura",0.580971528947111
"2261",39,"Yolo",1.47702785299257
"2262",39,"Yuba",0
"2263",40,"Alameda",1.2103225026555
"2264",40,"Alpine",0
"2265",40,"Amador",0
"2266",40,"Butte",1.56164388466055
"2267",40,"Calaveras",3.83930126124595
"2268",40,"Colusa",0
"2269",40,"Contra Costa",1.24586773650718
"2270",40,"Del Norte",3.08510801871184
"2271",40,"El Dorado",1.76116597333294
"2272",40,"Fresno",0.74128526091349
"2273",40,"Glenn",2.8969403972898
"2274",40,"Humboldt",0
"2275",40,"Imperial",0.443620403861544
"2276",40,"Inyo",0
"2277",40,"Kern",1.00858718359567
"2278",40,"Kings",2.71724728272292
"2279",40,"Lake",3.93177568310929
"2280",40,"Lassen",0
"2281",40,"Los Angeles",1.09407743919095
"2282",40,"Madera",0.531075881413845
"2283",40,"Marin",0.651989315794946
"2284",40,"Mariposa",0
"2285",40,"Mendocino",0.961333877357964
"2286",40,"Merced",0.887405957619453
"2287",40,"Modoc",0
"2288",40,"Mono",0
"2289",40,"Monterey",0.757863551337199
"2290",40,"Napa",0.608794766846597
"2291",40,"Nevada",1.72260980203953
"2292",40,"Orange",0.658346805297266
"2293",40,"Placer",0.424636303508998
"2294",40,"Plumas",0
"2295",40,"Riverside",0.792273693779013
"2296",40,"Sacramento",2.11467457351474
"2297",40,"San Benito",1.32797174064636
"2298",40,"San Bernardino",1.41865287641076
"2299",40,"San Diego",0.378377726945119
"2300",40,"San Francisco",0.666983287149356
"2301",40,"San Joaquin",3.04205303187741
"2302",40,"San Luis Obispo",0.914639572042742
"2303",40,"San Mateo",0.109279302699689
"2304",40,"Santa Barbara",1.11776209521152
"2305",40,"Santa Clara",0.259260179701495
"2306",40,"Santa Cruz",0
"2307",40,"Shasta",1.43351535949969
"2308",40,"Sierra",0
"2309",40,"Siskiyou",0
"2310",40,"Solano",0.574125716849519
"2311",40,"Sonoma",1.54061598697107
"2312",40,"Stanislaus",1.51198565150214
"2313",40,"Sutter",1.60797765950166
"2314",40,"Tehama",0
"2315",40,"Trinity",0
"2316",40,"Tulare",1.05303926666976
"2317",40,"Tuolumne",0
"2318",40,"Ventura",0.797604980418915
"2319",40,"Yolo",3.42188550264274
"2320",40,"Yuba",1.07225888232641
"2321",41,"Alameda",0.7857304014003
"2322",41,"Alpine",0
"2323",41,"Amador",1.01114296318712
"2324",41,"Butte",1.61016097622282
"2325",41,"Calaveras",1.75936912165834
"2326",41,"Colusa",0
"2327",41,"Contra Costa",0.705256482253519
"2328",41,"Del Norte",9.89630766390673
"2329",41,"El Dorado",0
"2330",41,"Fresno",1.35878308019871
"2331",41,"Glenn",0
"2332",41,"Humboldt",2.32429116106508
"2333",41,"Imperial",0.813160507272422
"2334",41,"Inyo",0
"2335",41,"Kern",1.47059667016774
"2336",41,"Kings",1.24518516256817
"2337",41,"Lake",4.20407341650262
"2338",41,"Lassen",1.29587059752413
"2339",41,"Los Angeles",1.10527893812707
"2340",41,"Madera",0.243366811677024
"2341",41,"Marin",0.149387843230687
"2342",41,"Mariposa",2.18939868022271
"2343",41,"Mendocino",1.32160074790182
"2344",41,"Merced",1.21996780193121
"2345",41,"Modoc",0
"2346",41,"Mono",0
"2347",41,"Monterey",0.173646405937455
"2348",41,"Napa",0.557963359129309
"2349",41,"Nevada",1.18408518431455
"2350",41,"Orange",0.796459016645454
"2351",41,"Placer",0.87565777539137
"2352",41,"Plumas",0
"2353",41,"Riverside",1.21546623582543
"2354",41,"Sacramento",1.96295706988344
"2355",41,"San Benito",0
"2356",41,"San Bernardino",1.31777254854213
"2357",41,"San Diego",0.508618034511083
"2358",41,"San Francisco",0.654957236202141
"2359",41,"San Joaquin",1.99146883640241
"2360",41,"San Luis Obispo",1.11769547703346
