,ID,Counties,Poverty20,Poverty21,Income20,Income21,Density,Gini20,Gini21,Age,Sex,PercW,VacPop_1,VacPop_2,VacPop_3,VacPop_4,VacPop_5,VacPop_6,VacPop_7,VacPop_8,VacPop_9,VacPop_10,VacPop_11,VacPop_12,VacPop_13,VacPop_14,VacPop_15,VacPop_16,VacPop_17,VacPop_18,VacPop_19,VacPop_20,VacPop_21,VacPop_22,VacPop_23,VacPop_24,VacPop_25,VacPop_26,VacPop_27,VacPop_28,VacPop_29,VacPop_30,VacPop_31,VacPop_32,VacPop_33,VacPop_34,VacPop_35,VacPop_36,VacPop_37,VacPop_38,VacPop_39,VacPop_40,VacPop_41,VacPop_42,VacPop_43,VacPop_44,VacPop_45,VacPop_46,VacPop_47,VacPop_48,VacPop_49,VacPop_50,VacPop_51,VacPop_52,VacPop_53,VacPop_54,VacPop_55,VacPop_56,VacPop_57,VacPop_58,VacPop_59,VacPop_60,VacPop_61,VacPop_62,VacPop_63,VacPop_64,VacPop_65,VacPop_66,VacPop_67,VacPop_68,VacPop_69,VacPop_70,VacPop_71,VacPop_72,VacPop_73,VacPop_74,VacPop_75,VacPop_76,VacPop_77,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,SMR_1,SMR_2,SMR_3,SMR_4,SMR_5,SMR_6,SMR_7,SMR_8,SMR_9,SMR_10,SMR_11,SMR_12,SMR_13,SMR_14,SMR_15,SMR_16,SMR_17,SMR_18,SMR_19,SMR_20,SMR_21,SMR_22,SMR_23,SMR_24,SMR_25,SMR_26,SMR_27,SMR_28,SMR_29,SMR_30,SMR_31,SMR_32,SMR_33,SMR_34,SMR_35,SMR_36,SMR_37,SMR_38,SMR_39,SMR_40,SMR_41,SMR_42,SMR_43,SMR_44,SMR_45,SMR_46,SMR_47,SMR_48,SMR_49,SMR_50,SMR_51,SMR_52,SMR_53,SMR_54,SMR_55,SMR_56,SMR_57,SMR_58,SMR_59,SMR_60,SMR_61,SMR_62,SMR_63,SMR_64,SMR_65,SMR_66,SMR_67,SMR_68,SMR_69,SMR_70,SMR_71,SMR_72,SMR_73,SMR_74,SMR_75,SMR_76,SMR_77
35,069,35,-1.246435435,-1.196022421,0.76944274,0.908785576,-0.265156751,-1.700747834,-1.835907535,-0.685678174,-0.105360712,0.308134374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,3.1239261503858e-05,3.1239261503858e-05,0.007434944,0.014729312,0.034082034,0.058479898,0.094889257,0.151198026,0.224704008,0.294945487,0.346833901,0.416747368,0.455671488,0.488082222,0.504482834,0.518228109,0.528583924,0.540361126,0.557792634,0.573084252,0.589625441,0.599715723,0.609228078,0.618756053,0.626815782,0.638905376,0.652400737,0.661444503,0.671831558,0.68064103,0.691262379,0.698353691,0.702352316,0.704913936,0.707085065,0.709053138,0.710771297,0.712270782,0.713770266,0.714848021,0.715878917,0.716862953,0.718409297,0.719783824,0.721173971,0.722048671,0.722532879,0.723220143,0.723829309,0.724282278,0.724594671,0.724922683,0.725422511,0.725688045,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,2,1,2,2,0,0,2,4,11,3,9,9,2,5,0,0,2,0,0,0,0,0,0,0,1,0,2,3,2,0,4,2,0,3,2,6,2,2,2,0,2,1,0,0,0,0,0,1,0,0,3,1,1,0,1,0,1,0,0,1,5,1,0,0,0,10.99653792,1.362614482,0,0,0,0,0.635058421,0,0,0,0.312308252,0.722122882,0.928596536,0.60736692,1.503123889,1.919763129,0,0,0.821497591,0.741778298,0.790510121,0.75518393,0.590580397,0.78964501,0.262590139,1.140885806,0,0,2.415424515,0,0,0,0,0,0,0,1.327971741,0,0.738283465,0.976328133,0.733102528,0,2.392376571,1.198475452,0,2.000434026,1.350867805,3.616169201,0.552979851,0.345822158,0.379305695,0,1.380622603,1.418105569,0,0,0,0,0,1.636560474,0,0,2.64846195,0.983991619,1.251103117,0,1.745968417,0,2.725228963,0,0,1.594917714,5.25841159,1.189378864
36,071,36,0.576562333,-0.108967057,-0.366211393,-0.049224563,-0.239984622,-0.682441469,-0.684902405,-0.996631815,-0.280185509,0.259487985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01958060754091e-07,3.60783224301636e-06,4.9607693341475e-06,5.86272739490159e-06,6.31370642527864e-06,6.76468545565568e-06,9.47055963791796e-06,1.0372517698672e-05,1.84901402454589e-05,2.20979724884752e-05,0.006879685,0.015191229,0.032684254,0.05868094,0.097819607,0.131538858,0.174962727,0.225663593,0.279862253,0.320868874,0.34529931,0.370131118,0.384265251,0.396746998,0.408115277,0.420955552,0.438290284,0.454461039,0.469144466,0.479745179,0.488442309,0.496720931,0.503719224,0.512704079,0.521091387,0.527286486,0.533843721,0.540814955,0.5475607,0.552451116,0.555722067,0.55787008,0.559638369,0.561180266,0.562376263,0.563474848,0.56448459,0.565434351,0.566280839,0.567102072,0.568215088,0.56919732,0.570085749,0.570697277,0.571262804,0.571733627,0.572159802,0.572534565,0.572831309,0.573070779,0.573299877,0.573507327,0,1,0,0,20,52,48,52,54,39,53,115,217,169,135,83,67,49,59,61,91,162,373,885,256,859,543,371,177,88,59,60,34,28,27,12,16,15,24,37,75,126,158,133,112,76,97,103,109,116,159,246,351,264,163,64,43,17,15,14,11,11,18,24,27,54,34,33,29,12,4,4,4,1,1,7,3,0,9.048704833,0,0,0.786843899,0.990595055,0.783296361,0.847806579,0.969504089,0.715095215,0.920501643,1.462545405,2.017019978,1.523897476,1.407344646,1.112655557,1.174928728,1.063277067,1.635141149,1.662563237,2.035678961,1.921219113,1.997140179,1.83629988,1.860617219,1.627478528,1.375544996,1.406396939,1.16608719,1.146560152,1.308513689,2.092186089,1.538279822,1.583523346,1.714491442,0.996187688,1.868119708,1.596830265,1.787398486,1.418652876,1.317772549,1.342917325,1.484626546,1.407576307,1.476263571,1.312407571,1.678249271,1.733984368,2.098529419,2.262176208,2.766815516,1.96381243,1.752328495,1.445602467,1.653518933,1.275588347,1.760607728,1.152269529,1.324200707,1.447792773,0.850732933,0.723896387,0.850531003,0.914395436,0.831003505,1.376422707,0.965952792,1.192044948,1.148413305,0.604927343,0.254893094,0.314737559,0.305441513,0.072973426,0.046049388,0.212553469,0.103021307
37,073,37,-0.790685993,-0.74097599,0.586528565,0.706346598,0.029771154,0.152055083,0.139862418,-0.587482287,-0.081520967,0.431149682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93398207581374e-07,1.54283533971157e-05,4.18345736344869e-05,7.62516696742066e-05,9.13833239675316e-05,9.99875979774616e-05,0.000114526,0.000129064,0.000155174,0.000235876,0.000251007,0.008622669,0.019049269,0.045721035,0.097791728,0.157646915,0.202169286,0.25370147,0.320288759,0.393599844,0.456460297,0.499655236,0.53924261,0.557760195,0.57235156,0.584174426,0.595761713,0.610653041,0.624510372,0.636802616,0.64589496,0.653089023,0.660128803,0.666211431,0.6776296,0.691508294,0.699427489,0.708548613,0.716112957,0.722996376,0.728048272,0.731589672,0.73418757,0.736127982,0.737808782,0.739393452,0.740799806,0.742121897,0.743425593,0.744605565,0.745848141,0.747827718,0.749335839,0.750754061,0.751709729,0.752789713,0.753598515,0.754305549,0.754864827,0.755398292,0.755839483,0.756217478,0.756491628,0,0,0,2,34,60,64,74,62,48,44,88,99,61,56,52,53,42,47,44,55,88,203,485,160,582,501,345,202,90,47,22,27,14,10,14,9,6,10,15,44,81,93,104,81,55,50,48,41,64,65,158,233,207,100,55,23,11,13,6,8,17,20,20,22,38,22,16,23,16,13,15,11,9,19,28,40,0,0,0,0.417764414,0.880029821,0.751975946,0.687107567,0.793752387,0.732331072,0.579029097,0.502760629,0.736298771,0.605404363,0.361875154,0.384073736,0.45861249,0.611466229,0.599597127,0.856960847,0.788970746,0.809450827,0.686601016,0.715081662,0.662067028,0.765062542,0.725445806,0.834973291,0.860424927,0.875525931,0.771465603,0.685778717,0.50469805,0.803674292,0.520900004,0.417764414,0.764623859,0.691332724,0.420221852,0.489970609,0.378377727,0.508618035,0.567967698,0.574914112,0.724124985,0.702410161,0.624852786,0.569134121,0.531629506,0.519316721,0.821123159,0.744142863,0.829816126,0.765286784,0.74571896,0.667392702,0.721195726,0.619557859,0.490521138,0.755032759,0.408215513,0.407052506,0.736024941,0.621738162,0.501317297,0.445473279,0.637237832,0.411206103,0.380240665,0.599222262,0.530642264,0.545006041,0.776496901,0.552612421,0.432082953,0.57562196,0.559355709,0.903702908
38,075,38,-0.648264293,-0.564013489,2.145557588,2.032182557,7.152127627,1.854133954,1.983669999,-0.194698741,0.125090156,0.390525936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24144887255122e-06,1.00865199264805e-05,2.0173039852961e-05,3.02595597794414e-05,3.25010086519926e-05,3.58631819608195e-05,4.03460797059219e-05,4.70704263235756e-05,6.61227417402609e-05,7.06056394853633e-05,0.008424486,0.0217824,0.043522213,0.094831219,0.159050971,0.237790828,0.363904828,0.437776259,0.540248577,0.62552562,0.662238311,0.687539786,0.700042588,0.709695387,0.717120186,0.724417223,0.733261981,0.741452235,0.748717891,0.754092886,0.758464832,0.762876003,0.766984579,0.782789035,0.796576187,0.802820863,0.809463397,0.814494329,0.818740754,0.821386784,0.823076837,0.824360066,0.825810284,0.827099117,0.828285964,0.829469449,0.830589053,0.831560721,0.832342987,0.833142063,0.836126552,0.838433003,0.840342718,0.84169207,0.843318241,0.84435267,0.845174161,0.845890303,0.846529116,0.847073788,0.847583718,0.848001748,0,0,0,1,12,14,9,9,3,3,1,3,10,13,11,12,16,24,15,6,5,6,16,66,23,83,68,63,33,11,13,3,4,7,2,3,2,1,4,7,15,19,25,11,12,10,3,6,3,6,6,26,39,54,25,14,5,11,3,9,11,11,22,13,24,21,28,22,16,13,5,4,4,13,12,13,28,0,0,0,0.789012811,1.173227745,0.662770761,0.364980678,0.364651867,0.133850388,0.136698268,0.04316097,0.09481461,0.230989883,0.291309663,0.284971793,0.399766491,0.697267135,1.294208064,1.033087218,0.406389128,0.277958778,0.17682987,0.212893397,0.340319444,0.415419998,0.390789322,0.428081419,0.593494974,0.540274153,0.35616345,0.716493251,0.259963758,0.449737302,0.983800349,0.315605124,0.618904544,0.580306196,0.264551354,0.740308316,0.666983287,0.654957236,0.50323962,0.583771161,0.289304697,0.393069747,0.429138647,0.128987754,0.251016169,0.143533182,0.290778428,0.259463828,0.515799288,0.483855304,0.734820403,0.630237251,0.693427558,0.508752604,1.852850309,0.65815215,2.312934697,2.114149711,1.798949209,2.583347428,1.230859985,1.835662458,1.330208922,1.976867262,1.974894341,1.574572612,1.628575189,0.791791025,0.78215183,0.759050299,2.357493923,1.373243671,0.980970626,2.389496103
39,077,39,0.462624972,-0.336490273,-0.154366225,0.196571353,-0.063466955,-0.244974113,-0.41731204,-0.865703966,-0.256345764,0.276592495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27788178315624e-06,5.11152713262496e-06,8.94517248209368e-06,1.02230542652499e-05,1.02230542652499e-05,1.27788178315624e-05,1.53345813978749e-05,1.53345813978749e-05,2.81133992294373e-05,3.1947044578906e-05,0.006452025,0.014287996,0.031669744,0.061780473,0.092788274,0.14577692,0.211732233,0.263625734,0.313270163,0.364633344,0.393127552,0.422042183,0.437917308,0.450737018,0.462087164,0.474143979,0.490348798,0.506832195,0.523951977,0.535404354,0.545241488,0.5535835,0.561157505,0.572425867,0.583586886,0.59157237,0.600737338,0.609291478,0.617812394,0.624473992,0.629331221,0.632557872,0.635082966,0.637064961,0.638781156,0.640433458,0.641841683,0.643097841,0.644338664,0.645481091,0.646796031,0.647961459,0.649089829,0.649786274,0.650490387,0.651051377,0.65156253,0.652045569,0.652435323,0.65268451,0.652909417,0.653084487,0,0,0,3,9,6,9,6,6,10,13,42,106,117,69,54,34,24,15,7,17,25,77,191,41,169,118,93,63,36,15,14,21,13,13,7,10,5,10,28,40,54,77,73,51,44,31,38,38,27,27,38,68,77,39,14,13,3,1,2,4,4,10,7,10,10,16,5,10,6,6,4,7,2,11,13,11,0,0,0,2.698964344,1.003310658,0.323875721,0.416161319,0.277190933,0.305240015,0.519557473,0.639773698,1.513544305,2.791840878,2.989435843,2.038215585,2.051212901,1.689467991,1.475692735,1.177955342,0.54060581,1.077584034,0.840110133,1.168220365,1.122969686,0.844374789,0.907283763,0.847015406,0.998967322,1.176068555,1.329079634,0.942652988,1.38328423,2.692216933,2.083263103,2.339102432,1.646615861,3.308407906,1.508244781,2.110301339,3.042053032,1.991468836,1.630822978,2.05014789,2.189159968,1.904804406,2.152990641,1.519780113,1.812699773,2.073034315,1.491992143,1.331316066,0.859573117,0.961948119,1.194730661,1.121038441,0.790665766,1.508244781,0.576183399,0.250147915,0.586060829,0.87658671,0.745895601,1.338911816,0.755710016,0.872114329,0.722258064,1.288045778,0.511779666,1.122107714,0.857052744,1.083387096,0.891831696,1.514608683,0.413550988,1.435327094,1.118530525,1.070367264
40,079,40,-0.477358252,-0.134247415,0.240843757,0.20068318,-0.250153543,-0.502307852,-0.245027833,-0.03103893,-0.025894895,0.649619013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5860031126507e-06,3.5860031126507e-06,3.5860031126507e-06,3.5860031126507e-06,7.1720062253014e-06,1.07580093379521e-05,1.43440124506028e-05,4.66180404644591e-05,8.60640747036168e-05,0.007494747,0.024894034,0.045994076,0.090507133,0.143816655,0.198564164,0.263797147,0.343270148,0.416765282,0.456666738,0.487380855,0.50670224,0.518632872,0.52761581,0.536154083,0.545258945,0.556870423,0.568883534,0.579204051,0.587469788,0.593494273,0.598783628,0.603359368,0.611793647,0.62186673,0.627572061,0.633603718,0.638552402,0.642497006,0.645563038,0.647664436,0.648976913,0.650630061,0.65203936,0.653168951,0.654320058,0.655313381,0.65613099,0.656737024,0.657335887,0.658160667,0.658838422,0.659383494,0.659828159,0.660520257,0.661050986,0.661606816,0.662094513,0.662542763,0.662783025,0.66308425,0.6633532,0,0,0,0,1,0,0,0,0,0,0,4,6,7,4,4,5,1,0,2,2,7,21,43,15,50,45,21,8,3,4,0,1,2,0,0,0,3,1,3,8,20,21,13,10,9,12,8,1,5,7,13,22,25,22,12,6,2,2,2,3,2,9,4,6,7,4,2,4,1,3,1,1,0,7,2,5,0,0,0,0,0.312833245,0,0,0,0,0,0,0.404506796,0.443461611,0.501904857,0.331574407,0.426380126,0.697205875,0.172545914,0,0.433443653,0.355755977,0.660106847,0.894073712,0.709452142,0.866887305,0.753262629,0.906445712,0.633005686,0.419084944,0.310806248,0.705408297,0,0.359758232,0.899395579,0,0,0,2.539469871,0.59219462,0.914639572,1.117695477,1.694974001,1.569039017,1.09400164,1.048093901,1.235810719,1.650898195,1.070908225,0.153088609,0.775341017,0.968579854,0.825206354,0.873344121,1.088527176,1.774592174,1.90180563,1.953438362,1.077927286,1.403934563,1.644609059,1.844914009,1.046569401,3.381539514,1.211817201,1.468400946,1.418764857,0.903631351,0.574464242,1.259547419,0.400844826,1.520105204,0.62566649,0.607186889,0,2.563162974,0.482896955,1.365306382
41,081,41,-1.930059598,-1.726909925,2.625352419,2.551871876,0.394777478,1.03066599,1.144242691,0.018059014,-0.343758163,0.360919468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8560361747607e-06,1.54241446990428e-05,2.18508716569773e-05,2.31362170485642e-05,2.44215624401511e-05,3.08482893980856e-05,3.98457071391939e-05,5.91258880129974e-05,9.25448681942568e-05,9.64009043690175e-05,0.009992275,0.022064239,0.056637459,0.096588565,0.159806993,0.242647503,0.336031702,0.406180712,0.492354123,0.581967118,0.6267794,0.661577556,0.675673939,0.686333308,0.694814017,0.703134058,0.713170034,0.722546629,0.73064302,0.737114734,0.742446346,0.748367933,0.75323425,0.77405556,0.793830599,0.800789459,0.809779165,0.816637768,0.823018222,0.826821559,0.829347263,0.830996361,0.832393532,0.833735432,0.83503106,0.836336971,0.837554193,0.838631313,0.839576042,0.840506632,0.844041332,0.846632588,0.848541326,0.849961632,0.852198133,0.853674995,0.854746973,0.855713553,0.856561881,0.857195556,0.857856224,0.858329231,0,0,0,1,23,18,23,14,13,13,13,4,5,7,5,9,6,6,7,4,5,10,20,54,13,103,71,46,17,8,9,6,3,3,5,4,0,1,3,1,6,6,10,8,3,2,1,5,4,3,6,14,30,32,12,2,4,3,4,3,3,5,5,2,6,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.904909314,2.578991544,0.977302059,1.069734996,0.650556425,0.665216073,0.679369606,0.643510366,0.144988983,0.132459761,0.179899759,0.148559421,0.343865539,0.299882738,0.37107792,0.552923149,0.310721873,0.318787583,0.338006755,0.3052061,0.31934314,0.26929229,0.55618955,0.512621499,0.496998789,0.31920536,0.29707606,0.568895193,0.596298623,0.386848732,0.483560914,0.904909314,0.946418915,0,0.30341077,0.636788035,0.109279303,0.300465034,0.182260886,0.267808052,0.24130915,0.112701743,0.098434792,0.049311502,0.23990619,0.219488642,0.166745143,0.297575947,0.318534465,0.426867566,0.499411373,0.346949535,0.113611962,0.4667858,0.579548662,1.006435724,0.884225672,0.661279883,0.937815107,0.673365938,0.217178235,0.526324805,0.145295298,0.080973047,0,0.225732301,0,0,0,0,0,0.131246389,0,0
42,083,42,-0.505842592,0.396640089,0.541915352,0.360450525,-0.217922252,0.79538943,0.968292862,-0.980265834,-0.192773111,0.41216878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1911901010796e-06,6.5735703032388e-06,6.5735703032388e-06,6.5735703032388e-06,6.5735703032388e-06,1.0955950505398e-05,1.31471406064776e-05,3.50590416172736e-05,3.72502317183532e-05,0.006676556,0.016247675,0.046376538,0.08675579,0.121170621,0.164413758,0.233464732,0.319396634,0.409759122,0.45234052,0.482565796,0.50735473,0.518913257,0.529238145,0.53865588,0.547747128,0.561038887,0.574146586,0.586136778,0.595157908,0.603789006,0.611317935,0.617904653,0.627298285,0.638670561,0.644919835,0.653623242,0.660409358,0.667026752,0.671704943,0.674722212,0.67679946,0.678762766,0.680329467,0.681646373,0.682941366,0.684118035,0.685101879,0.686002459,0.68692495,0.688226516,0.689230082,0.690014528,0.690485633,0.691079446,0.69160314,0.692218865,0.692757898,0.693244342,0.693548917,0.69399592,0.694223804,0,0,0,0,2,2,4,3,1,9,13,11,20,14,21,11,5,3,7,6,2,5,7,31,19,81,77,54,21,10,8,4,4,0,0,3,2,3,1,6,5,13,10,11,11,9,9,13,9,9,11,18,35,25,12,10,7,4,0,2,0,3,3,6,6,5,4,2,5,4,1,1,3,4,3,5,2,0,0,0,0,0.382307035,0.185117091,0.317152816,0.237650319,0.087232756,0.80179895,1.097023067,0.679716655,0.903242097,0.613367541,1.063676833,0.716471703,0.426020437,0.316297188,0.942594682,0.794553779,0.217381009,0.288108185,0.182104831,0.312525701,0.670956524,0.745642805,0.947740425,0.994606908,0.672203488,0.633049807,0.862064884,0.677692625,0.879306182,0,0,1.210054378,1.134588621,1.551716791,0.361854396,1.117762095,0.426847661,0.673202613,0.456545266,0.565635555,0.704469628,0.755129354,0.756573196,1.06334701,0.841888897,0.852775392,0.930035384,0.698169884,0.848985279,0.665133269,0.591461557,0.968398878,1.392566351,1.317312632,0,1.00492135,0,0.959243107,0.688751578,1.110702545,0.897251206,0.619229705,0.552154588,0.351020432,0.962041774,0.979728336,0.309614853,0.382307035,1.113045799,1.418235777,0.671226093,0.737672971,0.333702536
43,085,43,-1.616731857,-1.701629567,2.944990321,3.009198477,0.312592484,0.284398149,0.356134082,-0.391090514,0.021784595,0.287000861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57413529783974e-06,1.57553549147813e-05,2.94777608083005e-05,3.30354215955092e-05,3.40518961061403e-05,3.81177941486645e-05,4.67578274890284e-05,5.99719961272321e-05,8.28426726164308e-05,8.94497569355326e-05,0.009658033,0.019812613,0.044016396,0.082959567,0.133323846,0.19153785,0.264271175,0.345734492,0.474178752,0.579652721,0.623260494,0.659478498,0.676099381,0.688715862,0.698245311,0.707314296,0.717959326,0.727736794,0.736175565,0.742377076,0.747582442,0.752607384,0.75722167,0.778072612,0.794332646,0.802731267,0.811275244,0.817892493,0.823712317,0.827386873,0.829701893,0.831416178,0.832918019,0.834278062,0.835516636,0.836726749,0.837874349,0.83889743,0.839749744,0.840602566,0.84334044,0.845354076,0.846851343,0.848039602,0.849771166,0.851022446,0.852071956,0.852977635,0.85376032,0.854390535,0.854996353,0.855442077,1,1,1,13,31,41,32,15,6,6,6,19,20,20,29,31,27,29,19,26,29,41,104,326,79,264,203,139,74,40,21,20,9,13,4,7,6,1,2,6,12,31,44,24,22,15,16,20,17,14,18,50,102,59,48,27,12,8,8,7,17,17,19,28,21,34,28,16,15,15,11,6,9,10,14,26,12,20.39513414,10.19756707,10.19756707,4.651521821,1.374454692,0.880211052,0.588498009,0.275609921,0.121399608,0.123982578,0.117438392,0.272317322,0.209503176,0.203240001,0.340702126,0.46833271,0.533593626,0.709183321,0.593426568,0.79860465,0.731098751,0.547968873,0.627542589,0.762303798,0.647074537,0.563684612,0.579536986,0.593825648,0.549413879,0.587332877,0.524874776,0.785939658,0.458890518,0.828552324,0.286247497,0.654889628,0.789489063,0.119971377,0.167861186,0.25926018,0.237613213,0.372349328,0.465932452,0.286247497,0.326797488,0.291915088,0.311971459,0.379444356,0.368848171,0.307685213,0.352992706,0.449826514,0.573876878,0.364088628,0.548748004,0.60646324,0.553714049,0.611090161,0.795907674,0.815805365,1.481697779,1.26079011,1.011769056,1.202239486,0.728397648,0.976668395,0.896489413,0.651341609,0.669424534,0.852164379,0.789952379,0.532046977,0.774498765,0.822384441,0.726544219,0.889720617,0.464405331
44,087,44,-0.448873912,-0.766256347,0.851909589,0.688711427,-0.04253037,0.563789065,0.52841829,-0.227430703,-0.351704744,0.537364183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64964835638086e-06,7.29929671276173e-06,1.09489450691426e-05,1.09489450691426e-05,1.09489450691426e-05,1.45985934255235e-05,2.5547538494666e-05,4.01461319201895e-05,4.74454286329512e-05,0.008594922,0.018631455,0.039036639,0.102463878,0.173340049,0.228070175,0.29724926,0.371435662,0.448738864,0.524319432,0.562695484,0.594951076,0.606929222,0.617546049,0.626728565,0.635838087,0.647754189,0.658389264,0.668100978,0.674487863,0.679633867,0.685075493,0.690309089,0.705626663,0.718564666,0.723480743,0.731141355,0.736842105,0.742495411,0.747006376,0.749864051,0.751988146,0.753948007,0.755648743,0.757072106,0.758331235,0.759462626,0.760429783,0.761057522,0.761791101,0.763659721,0.76564513,0.767196231,0.768174336,0.769240034,0.769962664,0.770725441,0.771188946,0.771630553,0.772053913,0.772517418,0.772772893,0,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,4,7,8,2,2,14,29,28,8,31,28,16,11,7,2,2,1,1,0,1,0,0,0,0,3,0,2,3,3,1,2,2,2,3,4,6,6,7,3,3,0,1,1,1,0,1,2,2,1,1,3,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0.318385484,0.154165603,0,0,0,0,0.140554053,0,0.075222046,0.14594651,0.084364817,0,0.567664042,1.229258105,1.794270418,0.441136515,0.362070019,1.343645164,1.256586498,0.470167971,0.470545616,0.475311663,0.574020862,0.490849846,0.586469076,0.73808586,0.358964027,0.564382747,0.366143307,0.457679134,0,0.671822582,0,0,0,0,0.426574727,0,0.152084447,0.256942672,0.320008717,0.139749354,0.280033122,0.27247874,0.311611325,0.473461173,0.563297396,0.387624145,0.242412121,0.310197053,0.246284736,0.483889833,0,0.548529299,0.714425965,0.836898988,0,0.532572083,0.764790198,0.616662412,0.24907708,0.206277919,0.689751913,0.292329986,0,0,0,1.273541938,0,0.590553721,0,0.245733763,0
45,089,45,0.462624972,0.093275801,-0.676070439,-0.690258482,-0.264757348,0.207198027,0.301149761,0.26354873,-0.455010306,0.7515248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86848391176057e-05,0.000522692,0.000730645,0.000854293,0.000882394,0.000938598,0.000944218,0.000949838,0.000949838,0.000949838,0.007328931,0.015264859,0.038881551,0.073429816,0.133415765,0.160089926,0.196790783,0.23626809,0.267545314,0.286587045,0.30374596,0.320910496,0.330538148,0.337979486,0.344707039,0.352710412,0.36454686,0.378249262,0.393901925,0.406626388,0.4156077,0.424600253,0.432328228,0.440236055,0.4468231,0.451173247,0.456276521,0.460536743,0.463925811,0.466190811,0.467680202,0.469017845,0.470153154,0.471395251,0.472272025,0.473255585,0.474042434,0.474767458,0.475335113,0.475975833,0.47658283,0.47706618,0.477543909,0.477785584,0.478027259,0.478347618,0.478594914,0.478819727,0.478999578,0.479173809,0.479291836,0.479364901,0,0,0,0,3,0,1,0,0,1,0,3,3,2,0,1,3,13,4,4,8,15,14,34,7,30,14,5,9,5,6,5,5,2,3,2,1,2,3,3,6,16,30,32,36,31,30,20,21,13,8,14,19,26,22,15,8,2,1,0,1,4,3,4,6,3,2,3,0,1,3,0,3,1,1,1,0,0,0,0,0,1.470911412,0,0.203372182,0,0,0.228510385,0,0.475487878,0.347518875,0.224753114,0,0.167066481,0.655638808,3.515607612,1.381560489,1.358673192,2.23030655,2.216970019,0.934188313,0.879196457,0.63404749,0.708353486,0.441987192,0.236216747,0.738936203,0.811878149,1.658380514,2.17282996,2.819246874,1.409623437,2.37410263,2.069172017,1.455095161,2.653408822,2.784441357,1.433515359,1.313823786,2.125227325,3.513080216,4.220626899,5.913642386,6.671500235,6.468635274,4.19608837,5.038653987,3.159500807,1.734921153,1.392834803,1.182139379,1.774291527,2.781319786,3.725876926,4.082167419,1.689436329,1.100193902,0,0.963845085,3.28057818,1.766629895,1.899282104,2.301426019,0.952984859,0.708131083,1.350537425,0,0.628244429,2.382462147,0,2.854933543,0.909434475,0.573892493,0.378422399,0
46,091,46,-0.220999191,-0.336490273,-0.66192039,-0.668694231,-0.281902601,0.170436065,-0.120396704,0.983651899,-1.233775311,0.808096415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006420546,0.022150883,0.070304976,0.121027287,0.199678973,0.249438202,0.295345104,0.345425361,0.365971108,0.378812199,0.393258427,0.403210273,0.409630819,0.414767255,0.417656501,0.42247191,0.431139647,0.43788122,0.451364366,0.460032103,0.467094703,0.473194222,0.477367576,0.479614767,0.485393258,0.486677368,0.490529695,0.493097913,0.493097913,0.496308186,0.499197432,0.500160514,0.500481541,0.500802568,0.500802568,0.501444623,0.502086677,0.502728732,0.503370787,0.503691814,0.504012841,0.504654896,0.504654896,0.504654896,0.504975923,0.50529695,0.50529695,0.505617978,0.505617978,0.506260032,0.506581059,0.506581059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688761878,0,0,0,0,0,27.40969229,0,0,0,0,0,7.221163328,0,0,0,0,0,0,0,0,0,0,0,20.2237918,0,0,0,0,0,0,0,0,0,0
